id,s_date,temperature,max_ws
2,2010-10-15T04:00:00.000Z,65.8,162006
13,2010-11-12T05:00:00.000Z,42.55,161983
20,2012-07-20T04:00:00.000Z,76.04,161956
2,2011-02-18T05:00:00.000Z,57.83,161937
4,2011-08-05T04:00:00.000Z,86.09,161865
2,2011-04-15T04:00:00.000Z,69.48,161800
4,2011-01-21T05:00:00.000Z,38.34,161760
14,2011-01-28T05:00:00.000Z,24.05,161664
20,2011-05-06T04:00:00.000Z,53.41,161606
20,2012-05-18T04:00:00.000Z,60.99,161464
20,2010-03-12T05:00:00.000Z,43.82,161433
13,2012-04-27T04:00:00.000Z,64.8,161420
4,2011-04-08T04:00:00.000Z,62.61,161295
34,2011-11-25T05:00:00.000Z,45.99,161262
13,2012-03-30T04:00:00.000Z,53.2,161156
20,2011-03-18T04:00:00.000Z,44.8,161145
2,2010-05-28T04:00:00.000Z,81.13,161117
4,2010-12-10T05:00:00.000Z,42.4,160984
13,2011-09-02T04:00:00.000Z,77,160983
2,2010-07-02T04:00:00.000Z,82.74,160888
20,2011-06-17T04:00:00.000Z,66.41,160851
20,2012-10-26T04:00:00.000Z,60.04,160786
13,2012-06-01T04:00:00.000Z,61.11,160737
13,2011-12-02T05:00:00.000Z,33.94,160734
13,2012-07-27T04:00:00.000Z,80.42,160704
1,2012-09-07T04:00:00.000Z,83.96,160693
2,2010-10-08T04:00:00.000Z,63.19,160681
2,2011-06-17T04:00:00.000Z,86.53,160574
20,2012-03-30T04:00:00.000Z,51.52,160572
14,2012-06-15T04:00:00.000Z,71.93,160550
2,2011-08-05T04:00:00.000Z,93.34,160469
20,2010-04-23T04:00:00.000Z,50.65,160455
13,2010-03-05T05:00:00.000Z,40.65,160383
2,2012-01-27T05:00:00.000Z,50.5,160380
4,2011-03-11T05:00:00.000Z,50.93,160376
4,2012-08-31T04:00:00.000Z,76.47,160200
2,2011-04-08T04:00:00.000Z,67,160179
13,2011-04-15T04:00:00.000Z,41.72,160029
13,2011-09-23T04:00:00.000Z,63.6,159841
20,2010-09-17T04:00:00.000Z,65.28,159647
2,2010-09-10T04:00:00.000Z,79.09,159630
27,2012-09-07T04:00:00.000Z,76,159621
2,2012-06-22T04:00:00.000Z,81.04,159612
4,2011-10-28T04:00:00.000Z,55.31,159591
4,2011-12-02T05:00:00.000Z,38.71,159582
2,2010-08-06T04:00:00.000Z,89.53,159515
13,2011-08-12T04:00:00.000Z,75.95,159495
20,2012-06-22T04:00:00.000Z,76.51,159482
1,2012-10-05T04:00:00.000Z,68.55,159460
2,2012-09-28T04:00:00.000Z,79.45,159370
2,2010-02-26T05:00:00.000Z,46.1,159343
13,2011-09-09T04:00:00.000Z,70.19,159306
4,2011-01-14T05:00:00.000Z,31.6,159262
2,2010-03-19T04:00:00.000Z,54.52,159140
20,2011-07-22T04:00:00.000Z,78.89,159138
20,2012-08-24T04:00:00.000Z,68.27,159088
20,2012-08-31T04:00:00.000Z,72.66,159050
20,2011-06-03T04:00:00.000Z,73.51,159048
20,2011-10-28T04:00:00.000Z,49.36,159044
13,2011-01-21T05:00:00.000Z,34.8,159013
13,2011-08-26T04:00:00.000Z,81.53,158956
2,2011-05-06T04:00:00.000Z,61.48,158934
20,2012-06-29T04:00:00.000Z,74.15,158879
14,2011-07-29T04:00:00.000Z,81.31,158816
27,2010-07-09T04:00:00.000Z,82.69,158603
20,2012-09-28T04:00:00.000Z,58.65,158539
20,2010-08-20T04:00:00.000Z,75.34,158503
20,2010-06-25T04:00:00.000Z,75.17,158476
28,2011-10-07T04:00:00.000Z,70.44,158419
28,2011-12-23T05:00:00.000Z,45.4,158380
4,2010-11-05T04:00:00.000Z,51.6,158346
10,2011-12-09T05:00:00.000Z,42.58,158289
1,2012-02-10T05:00:00.000Z,48.02,158242
2,2010-09-03T04:00:00.000Z,81.83,158203
20,2011-01-21T05:00:00.000Z,27.43,158178
1,2012-01-13T05:00:00.000Z,48.53,158155
2,2011-08-12T04:00:00.000Z,91.58,158082
13,2011-05-06T04:00:00.000Z,47.75,158073
2,2011-10-28T04:00:00.000Z,65.87,158041
2,2012-06-29T04:00:00.000Z,86.32,157962
2,2012-08-24T04:00:00.000Z,76.91,157875
13,2011-02-11T05:00:00.000Z,30.83,157798
10,2011-01-28T05:00:00.000Z,53.03,157728
13,2010-02-19T05:00:00.000Z,35.7,157625
1,2010-11-19T05:00:00.000Z,51.41,157621
13,2011-02-04T05:00:00.000Z,23.35,157458
2,2012-05-25T04:00:00.000Z,78.19,157451
13,2011-03-11T05:00:00.000Z,41.28,157300
4,2012-07-27T04:00:00.000Z,81.06,157245
20,2012-04-27T04:00:00.000Z,47.64,157178
27,2012-04-06T04:00:00.000Z,48.73,157113
28,2012-01-06T05:00:00.000Z,50.43,157085
2,2010-08-13T04:00:00.000Z,89.05,157078
1,2012-10-12T04:00:00.000Z,62.99,156945
1,2010-12-17T05:00:00.000Z,49.84,156941
2,2010-07-09T04:00:00.000Z,82.59,156775
14,2012-08-03T04:00:00.000Z,76.58,156775
2,2012-03-23T04:00:00.000Z,64.01,156719
2,2012-07-27T04:00:00.000Z,86.37,156688
27,2010-02-12T05:00:00.000Z,29.81,156617
20,2012-05-25T04:00:00.000Z,70.04,156589
1,2012-07-06T04:00:00.000Z,81.57,156581
10,2011-12-30T05:00:00.000Z,48.92,156431
13,2010-10-08T04:00:00.000Z,63.03,156394
4,2012-04-27T04:00:00.000Z,76.47,156358
27,2011-02-04T05:00:00.000Z,28.7,156314
20,2011-12-02T05:00:00.000Z,46.32,156282
27,2012-02-10T05:00:00.000Z,37.86,156264
2,2010-04-09T04:00:00.000Z,65.41,156242
4,2011-05-06T04:00:00.000Z,63.41,156194
23,2011-12-16T05:00:00.000Z,32.99,156177
14,2012-10-12T04:00:00.000Z,54.47,156174
2,2011-09-02T04:00:00.000Z,89.64,156168
13,2011-02-18T05:00:00.000Z,40.85,156146
2,2011-04-22T04:00:00.000Z,69.39,156087
31,2011-11-18T05:00:00.000Z,61.9,156087
27,2012-10-26T04:00:00.000Z,58.99,156060
10,2011-12-02T05:00:00.000Z,57.29,156039
20,2010-07-30T04:00:00.000Z,76.03,156012
3,2010-02-05T05:00:00.000Z,45.71,155898
13,2011-03-18T04:00:00.000Z,44.69,155885
4,2011-03-04T05:00:00.000Z,46.56,155777
20,2010-05-21T04:00:00.000Z,60.38,155739
1,2012-02-17T05:00:00.000Z,45.32,155731
20,2011-05-13T04:00:00.000Z,62.26,155446
20,2012-01-27T05:00:00.000Z,37.19,155430
4,2010-02-19T05:00:00.000Z,36.45,155428
20,2010-12-03T05:00:00.000Z,35.47,155408
27,2010-04-16T04:00:00.000Z,54.95,155379
1,2011-10-07T04:00:00.000Z,69.31,155371
13,2011-05-20T04:00:00.000Z,52.12,155324
4,2011-01-07T05:00:00.000Z,39.34,155247
13,2011-06-10T04:00:00.000Z,61.39,155236
3,2010-12-03T05:00:00.000Z,53.76,155233
27,2010-09-03T04:00:00.000Z,78.52,155118
4,2011-08-26T04:00:00.000Z,81.47,155105
20,2010-07-23T04:00:00.000Z,77.75,155098
4,2011-06-03T04:00:00.000Z,78.26,155049
10,2010-03-12T05:00:00.000Z,52.33,154980
2,2010-09-17T04:00:00.000Z,82.05,154930
4,2011-03-18T04:00:00.000Z,51.86,154903
27,2010-10-15T04:00:00.000Z,58.38,154881
2,2012-06-01T04:00:00.000Z,78.38,154734
13,2011-03-04T05:00:00.000Z,34.23,154732
13,2011-07-01T04:00:00.000Z,74.29,154699
27,2010-07-02T04:00:00.000Z,76.25,154605
20,2011-08-19T04:00:00.000Z,71.25,154544
2,2011-12-02T05:00:00.000Z,48.74,154527
2,2011-06-10T04:00:00.000Z,83.4,154373
13,2011-07-22T04:00:00.000Z,78.5,154311
2,2010-07-16T04:00:00.000Z,85.32,154270
2,2010-06-25T04:00:00.000Z,86.26,154269
13,2010-06-18T04:00:00.000Z,58.41,154202
27,2012-01-20T05:00:00.000Z,30.35,154184
14,2011-07-22T04:00:00.000Z,82.33,154141
13,2011-04-22T04:00:00.000Z,47.55,154138
31,2011-12-16T05:00:00.000Z,50.56,154050
13,2011-04-08T04:00:00.000Z,42.75,153957
27,2012-10-12T04:00:00.000Z,55.4,153916
13,2010-03-12T05:00:00.000Z,37.62,153904
2,2011-08-19T04:00:00.000Z,89.86,153827
13,2010-10-15T04:00:00.000Z,54.12,153798
2,2011-07-15T04:00:00.000Z,89.83,153783
1,2012-06-08T04:00:00.000Z,78.3,153677
13,2010-05-07T04:00:00.000Z,44.42,153646
20,2012-04-20T04:00:00.000Z,60.11,153581
20,2010-04-30T04:00:00.000Z,54.75,153546
20,2011-07-01T04:00:00.000Z,69.66,153476
4,2010-06-18T04:00:00.000Z,81.53,153470
20,2011-09-23T04:00:00.000Z,62.15,153460
13,2010-02-12T05:00:00.000Z,33.16,153435
8,2010-11-26T05:00:00.000Z,51.07,153432
2,2011-07-08T04:00:00.000Z,87.7,153339
13,2010-06-11T04:00:00.000Z,65.24,153286
1,2012-06-15T04:00:00.000Z,79.35,153216
27,2010-10-08T04:00:00.000Z,57.78,153160
13,2011-02-25T05:00:00.000Z,33.17,153113
28,2012-09-07T04:00:00.000Z,88.52,153061
4,2010-05-07T04:00:00.000Z,56.77,152988
4,2011-05-20T04:00:00.000Z,70.49,152839
24,2011-12-23T05:00:00.000Z,36.93,152826
27,2010-11-05T04:00:00.000Z,45.91,152824
1,2012-03-16T04:00:00.000Z,64.74,152801
27,2011-02-25T05:00:00.000Z,33.05,152749
20,2010-08-06T04:00:00.000Z,74.57,152740
20,2012-06-01T04:00:00.000Z,73.67,152730
27,2010-04-23T04:00:00.000Z,53.91,152633
27,2011-03-11T05:00:00.000Z,43.64,152611
2,2010-12-03T05:00:00.000Z,49.33,152560
14,2012-10-19T04:00:00.000Z,56.47,152512
2,2011-05-13T04:00:00.000Z,74.61,152502
1,2011-11-04T04:00:00.000Z,54.98,152402
2,2012-03-30T04:00:00.000Z,66.83,152399
13,2011-01-14T05:00:00.000Z,20.6,152374
13,2010-03-19T04:00:00.000Z,42.49,152317
4,2010-03-05T05:00:00.000Z,43.49,152309
10,2011-08-19T04:00:00.000Z,87.4,152247
27,2010-08-13T04:00:00.000Z,77.36,152151
2,2010-10-01T04:00:00.000Z,69.24,152096
2,2010-04-16T04:00:00.000Z,68.07,152070
2,2010-08-20T04:00:00.000Z,88.7,151964
4,2010-10-08T04:00:00.000Z,67.73,151921
14,2010-02-12T05:00:00.000Z,27.73,151901
27,2011-10-07T04:00:00.000Z,56.91,151824
2,2012-04-27T04:00:00.000Z,67.2,151824
31,2011-02-11T05:00:00.000Z,34.61,151793
27,2012-07-06T04:00:00.000Z,82.08,151757
10,2012-03-02T05:00:00.000Z,57.62,151695
27,2010-04-09T04:00:00.000Z,62.62,151692
27,2012-01-13T05:00:00.000Z,41.3,151662
4,2010-06-11T04:00:00.000Z,78.45,151650
4,2010-03-12T05:00:00.000Z,49.63,151599
1,2012-03-09T05:00:00.000Z,58.76,151585
27,2010-05-07T04:00:00.000Z,69.02,151582
13,2010-09-03T04:00:00.000Z,65.71,151579
2,2011-01-28T05:00:00.000Z,42.83,151554
4,2011-04-15T04:00:00.000Z,62.34,151528
2,2010-05-21T04:00:00.000Z,74.83,151423
27,2010-08-20T04:00:00.000Z,75.16,151360
13,2011-01-07T05:00:00.000Z,16.94,151322
13,2010-09-17T04:00:00.000Z,66.84,151318
27,2010-08-06T04:00:00.000Z,77.45,151281
27,2012-02-24T05:00:00.000Z,41.74,151236
13,2010-04-02T04:00:00.000Z,42.15,151170
13,2011-07-08T04:00:00.000Z,77.3,151161
4,2011-05-13T04:00:00.000Z,70.65,151119
4,2011-07-29T04:00:00.000Z,84.36,151115
4,2012-03-30T04:00:00.000Z,72.63,150911
28,2011-11-04T04:00:00.000Z,59.77,150783
27,2011-07-08T04:00:00.000Z,76.87,150767
4,2010-10-22T04:00:00.000Z,64.17,150745
41,2011-12-09T05:00:00.000Z,17.05,150744
27,2011-04-22T04:00:00.000Z,50.02,150715
4,2011-02-25T05:00:00.000Z,49,150564
27,2011-10-14T04:00:00.000Z,64.78,150560
4,2010-08-13T04:00:00.000Z,78.08,150533
31,2011-12-09T05:00:00.000Z,41.44,150510
4,2011-05-27T04:00:00.000Z,73.65,150427
27,2011-03-04T05:00:00.000Z,36.99,150357
13,2010-06-25T04:00:00.000Z,71.83,150351
27,2010-06-11T04:00:00.000Z,68.9,150307
2,2011-09-23T04:00:00.000Z,75.58,150257
20,2011-09-30T04:00:00.000Z,63.44,150256
27,2012-05-04T04:00:00.000Z,53.68,150224
4,2010-09-17T04:00:00.000Z,64.91,150218
24,2012-10-05T04:00:00.000Z,60.35,150026
1,2012-08-10T04:00:00.000Z,85.05,150013
27,2010-10-22T04:00:00.000Z,52.82,149968
1,2012-08-17T04:00:00.000Z,84.85,149962
32,2010-12-24T05:00:00.000Z,30.72,149907
13,2011-03-25T04:00:00.000Z,42.38,149874
13,2010-10-29T04:00:00.000Z,45.12,149781
1,2011-02-11T05:00:00.000Z,36.39,149700
31,2011-02-04T05:00:00.000Z,36.33,149606
31,2012-10-12T04:00:00.000Z,61.53,149581
2,2011-07-01T04:00:00.000Z,85.69,149535
27,2010-06-04T04:00:00.000Z,74.29,149502
20,2011-04-01T04:00:00.000Z,32.43,149479
14,2012-08-17T04:00:00.000Z,75.71,149473
27,2012-06-08T04:00:00.000Z,64.05,149449
14,2011-09-02T04:00:00.000Z,70.63,149420
4,2010-03-19T04:00:00.000Z,55.19,149410
13,2011-05-13T04:00:00.000Z,52.4,149400
31,2012-01-13T05:00:00.000Z,45,149336
8,2011-11-25T05:00:00.000Z,49.61,149329
20,2012-07-27T04:00:00.000Z,74.6,149301
2,2010-10-29T04:00:00.000Z,66.24,149232
20,2010-10-22T04:00:00.000Z,50.52,149219
27,2010-05-14T04:00:00.000Z,53.82,149121
13,2010-02-26T05:00:00.000Z,29.98,149089
20,2011-02-25T05:00:00.000Z,33.2,149039
2,2011-04-01T04:00:00.000Z,55.43,148965
14,2011-12-30T05:00:00.000Z,37.79,148956
2,2011-02-25T05:00:00.000Z,60.8,148923
34,2010-11-26T05:00:00.000Z,41.13,148902
1,2012-09-14T04:00:00.000Z,74.97,148861
24,2012-04-06T04:00:00.000Z,45.25,148784
1,2012-01-06T05:00:00.000Z,49.01,148783
2,2011-09-30T04:00:00.000Z,78.14,148682
13,2010-11-05T04:00:00.000Z,49.96,148631
10,2011-10-28T04:00:00.000Z,72.79,148580
27,2012-02-03T05:00:00.000Z,42.52,148553
1,2012-07-13T04:00:00.000Z,77.12,148532
3,2010-03-05T05:00:00.000Z,53.04,148428
14,2012-09-21T04:00:00.000Z,65.32,148417
27,2010-08-27T04:00:00.000Z,70.31,148353
2,2010-10-22T04:00:00.000Z,68.5,148333
27,2011-04-08T04:00:00.000Z,46.87,148288
27,2010-05-21T04:00:00.000Z,63.31,148288
27,2012-03-09T05:00:00.000Z,44.32,148256
13,2010-12-03T05:00:00.000Z,25.8,148208
20,2011-05-20T04:00:00.000Z,59.01,148188
13,2010-04-16T04:00:00.000Z,50.39,148169
24,2012-09-07T04:00:00.000Z,72.81,148161
20,2010-03-19T04:00:00.000Z,47.32,148157
24,2011-09-09T04:00:00.000Z,68.32,148125
2,2010-04-23T04:00:00.000Z,65.11,148073
2,2011-05-20T04:00:00.000Z,67.14,148015
2,2010-05-14T04:00:00.000Z,73.31,147999
4,2010-05-21T04:00:00.000Z,67.4,147871
27,2011-08-12T04:00:00.000Z,76.67,147815
13,2010-08-20T04:00:00.000Z,76.34,147778
13,2011-06-03T04:00:00.000Z,52.76,147774
4,2010-09-10T04:00:00.000Z,73.54,147770
20,2010-02-26T05:00:00.000Z,32.32,147700
27,2011-01-07T05:00:00.000Z,34.42,147687
24,2011-10-07T04:00:00.000Z,53.87,147637
13,2011-06-24T04:00:00.000Z,66.38,147613
20,2011-07-29T04:00:00.000Z,77.47,147585
24,2012-08-10T04:00:00.000Z,75.53,147558
10,2010-12-31T05:00:00.000Z,49.67,147532
14,2010-12-31T05:00:00.000Z,29.67,147464
19,2010-12-03T05:00:00.000Z,36.64,147449
4,2010-08-20T04:00:00.000Z,78.83,147428
13,2010-10-22T04:00:00.000Z,56.89,147380
1,2012-04-13T04:00:00.000Z,69.07,147311
2,2011-05-27T04:00:00.000Z,76.42,147270
27,2011-06-17T04:00:00.000Z,67.03,147264
27,2011-01-14T05:00:00.000Z,25.7,147243
28,2012-07-06T04:00:00.000Z,89.13,147221
27,2011-03-18T04:00:00.000Z,46.65,147211
2,2011-08-26T04:00:00.000Z,90.45,147187
1,2012-02-03T05:00:00.000Z,56.55,147180
31,2011-01-14T05:00:00.000Z,34.14,147141
2,2011-06-03T04:00:00.000Z,83.07,147091
27,2011-06-03T04:00:00.000Z,74.17,147066
13,2011-07-29T04:00:00.000Z,77.62,146784
24,2012-10-12T04:00:00.000Z,51.64,146764
4,2011-09-30T04:00:00.000Z,72.15,146715
27,2011-02-11T05:00:00.000Z,30.45,146678
14,2012-09-14T04:00:00.000Z,67.87,146630
27,2012-05-11T04:00:00.000Z,58.97,146593
27,2010-05-28T04:00:00.000Z,67.88,146537
2,2010-03-26T04:00:00.000Z,51.26,146493
4,2010-06-25T04:00:00.000Z,81.1,146461
1,2012-10-19T04:00:00.000Z,67.97,146388
2,2011-07-22T04:00:00.000Z,89.34,146360
27,2011-01-21T05:00:00.000Z,30.13,146339
4,2010-02-26T05:00:00.000Z,41.36,146064
20,2012-03-23T04:00:00.000Z,66.11,146056
20,2010-08-27T04:00:00.000Z,70.51,146045
31,2011-11-11T05:00:00.000Z,59.8,145988
41,2012-10-12T04:00:00.000Z,39.38,145985
13,2010-07-16T04:00:00.000Z,77.79,145909
13,2011-04-01T04:00:00.000Z,42.49,145853
27,2010-06-25T04:00:00.000Z,78.02,145798
20,2010-04-09T04:00:00.000Z,65.1,145790
13,2010-07-23T04:00:00.000Z,82.27,145710
10,2011-10-21T04:00:00.000Z,77.91,145623
3,2010-04-09T04:00:00.000Z,68,145589
40,2011-11-25T05:00:00.000Z,32.76,145504
1,2011-02-04T05:00:00.000Z,42.27,145494
1,2011-10-14T04:00:00.000Z,71.74,145458
27,2011-10-28T04:00:00.000Z,51.81,145363
4,2010-04-16T04:00:00.000Z,56.23,145344
41,2011-12-16T05:00:00.000Z,25.01,145342
1,2010-12-10T05:00:00.000Z,46.33,145313
4,2010-10-15T04:00:00.000Z,62.03,145277
1,2011-01-14T05:00:00.000Z,35.4,145156
20,2010-10-01T04:00:00.000Z,61.08,145154
14,2012-08-24T04:00:00.000Z,72.62,145010
27,2010-04-30T04:00:00.000Z,53.55,144930
1,2010-11-12T05:00:00.000Z,59.61,144910
24,2012-07-06T04:00:00.000Z,77.18,144751
27,2011-02-18T05:00:00.000Z,39.32,144697
27,2012-08-17T04:00:00.000Z,76.51,144628
2,2010-08-27T04:00:00.000Z,87.12,144605
1,2011-09-09T04:00:00.000Z,76,144592
4,2010-06-04T04:00:00.000Z,70.83,144586
13,2010-05-21T04:00:00.000Z,57.71,144418
13,2010-06-04T04:00:00.000Z,59.85,144411
27,2011-07-01T04:00:00.000Z,73.76,144378
4,2010-07-16T04:00:00.000Z,78.53,144265
4,2010-07-02T04:00:00.000Z,73.66,144263
24,2011-11-11T05:00:00.000Z,46.78,144228
14,2011-04-29T04:00:00.000Z,66.18,144128
3,2010-02-26T05:00:00.000Z,52.05,144088
20,2011-08-26T04:00:00.000Z,70.15,144088
22,2010-12-17T05:00:00.000Z,30.46,143982
13,2010-05-28T04:00:00.000Z,53.11,143910
27,2012-08-10T04:00:00.000Z,78.44,143905
1,2011-09-16T04:00:00.000Z,79.94,143871
20,2011-05-27T04:00:00.000Z,69.12,143811
27,2011-04-01T04:00:00.000Z,37.27,143796
27,2012-03-16T04:00:00.000Z,49.6,143770
28,2011-08-05T04:00:00.000Z,90.61,143623
27,2012-01-06T05:00:00.000Z,35.8,143566
27,2011-10-21T04:00:00.000Z,59.62,143556
39,2011-12-16T05:00:00.000Z,58.58,143454
27,2011-05-06T04:00:00.000Z,56.48,143418
13,2010-08-06T04:00:00.000Z,81.24,143417
27,2010-06-18T04:00:00.000Z,70,143398
20,2011-06-24T04:00:00.000Z,72.4,143229
2,2011-06-24T04:00:00.000Z,85.17,143215
1,2012-05-11T04:00:00.000Z,73.77,143194
27,2010-03-19T04:00:00.000Z,49.04,143141
2,2010-07-23T04:00:00.000Z,87.66,143116
1,2010-02-12T05:00:00.000Z,38.51,143081
2,2011-12-30T05:00:00.000Z,44.57,142938
24,2012-02-10T05:00:00.000Z,33.82,142839
31,2012-01-06T05:00:00.000Z,48.1,142804
10,2011-11-18T05:00:00.000Z,58.97,142730
28,2012-04-06T04:00:00.000Z,64.05,142725
32,2011-12-23T05:00:00.000Z,25.97,142659
24,2011-12-09T05:00:00.000Z,42.3,142648
28,2011-01-07T05:00:00.000Z,37.64,142640
31,2012-02-10T05:00:00.000Z,46.52,142623
31,2010-12-17T05:00:00.000Z,48.63,142478
3,2011-03-04T05:00:00.000Z,65.11,142476
24,2010-12-10T05:00:00.000Z,27.11,142465
4,2011-01-28T05:00:00.000Z,40.6,142389
31,2012-03-16T04:00:00.000Z,63.39,142325
31,2012-02-17T05:00:00.000Z,45.03,142303
4,2010-09-24T04:00:00.000Z,60.96,142301
31,2012-01-20T05:00:00.000Z,52.21,142221
28,2012-10-05T04:00:00.000Z,81.61,142220
13,2011-01-28T05:00:00.000Z,31.64,142197
10,2011-01-21T05:00:00.000Z,56.75,142162
41,2012-10-05T04:00:00.000Z,50.14,142134
31,2010-02-12T05:00:00.000Z,37.77,142038
27,2010-03-26T04:00:00.000Z,52.34,142029
13,2011-05-27T04:00:00.000Z,54.62,141994
31,2012-10-19T04:00:00.000Z,68.52,141980
27,2011-08-05T04:00:00.000Z,78.14,141913
27,2012-10-05T04:00:00.000Z,64.5,141883
27,2010-09-17T04:00:00.000Z,64.5,141781
4,2010-08-06T04:00:00.000Z,76.53,141769
27,2012-06-15T04:00:00.000Z,69.52,141662
10,2010-07-30T04:00:00.000Z,85.03,141657
2,2011-04-29T04:00:00.000Z,69.21,141628
27,2011-11-04T04:00:00.000Z,44.46,141556
27,2012-10-19T04:00:00.000Z,56.53,141544
1,2012-08-03T04:00:00.000Z,86.11,141451
13,2010-10-01T04:00:00.000Z,68.74,141312
27,2011-04-15T04:00:00.000Z,52.24,141279
27,2012-03-02T05:00:00.000Z,40.07,141257
2,2010-09-24T04:00:00.000Z,81.79,141185
14,2012-07-20T04:00:00.000Z,78.89,141112
24,2012-06-08T04:00:00.000Z,59.93,141051
20,2010-09-24T04:00:00.000Z,69.37,140981
4,2011-12-30T05:00:00.000Z,36.89,140979
1,2012-05-04T04:00:00.000Z,75.55,140938
13,2010-09-10T04:00:00.000Z,65.74,140924
27,2011-05-27T04:00:00.000Z,66.43,140915
27,2010-10-29T04:00:00.000Z,61.02,140875
27,2011-05-20T04:00:00.000Z,60.22,140756
3,2010-08-06T04:00:00.000Z,85.13,140753
27,2010-12-03T05:00:00.000Z,41.81,140742
31,2010-11-19T05:00:00.000Z,51.71,140742
13,2010-08-27T04:00:00.000Z,75.31,140698
13,2010-07-09T04:00:00.000Z,71.33,140680
20,2010-10-29T04:00:00.000Z,57.56,140538
27,2010-07-16T04:00:00.000Z,78.26,140507
1,2010-11-05T04:00:00.000Z,58.74,140504
20,2011-01-28T05:00:00.000Z,23.21,140500
31,2011-10-07T04:00:00.000Z,71.64,140423
1,2012-01-20T05:00:00.000Z,54.11,140411
4,2010-04-02T04:00:00.000Z,48.77,140407
4,2010-05-28T04:00:00.000Z,67.73,140392
24,2012-03-09T05:00:00.000Z,41.5,140388
1,2011-04-08T04:00:00.000Z,67.84,140375
13,2010-04-09T04:00:00.000Z,38.97,140340
27,2012-05-25T04:00:00.000Z,64.77,140338
4,2010-12-03T05:00:00.000Z,46.4,140311
1,2011-05-06T04:00:00.000Z,64.61,140305
4,2010-04-23T04:00:00.000Z,56.87,140299
13,2010-08-13T04:00:00.000Z,74.93,140267
2,2011-03-25T04:00:00.000Z,69.42,140248
4,2010-07-09T04:00:00.000Z,80.35,140226
4,2011-03-25T04:00:00.000Z,59.1,140221
4,2010-09-03T04:00:00.000Z,76.8,140141
27,2011-06-10T04:00:00.000Z,73.26,140092
13,2010-03-26T04:00:00.000Z,41.48,140089
27,2011-09-16T04:00:00.000Z,69.65,139963
2,2010-07-30T04:00:00.000Z,83.49,139894
1,2010-02-05T05:00:00.000Z,42.31,139885
1,2011-08-12T04:00:00.000Z,90.76,139822
2,2011-07-29T04:00:00.000Z,90.07,139796
28,2011-05-06T04:00:00.000Z,68.4,139769
1,2012-05-18T04:00:00.000Z,70.33,139743
27,2011-09-30T04:00:00.000Z,70.92,139742
14,2012-09-28T04:00:00.000Z,64.88,139708
10,2011-09-02T04:00:00.000Z,91.61,139660
2,2010-04-30T04:00:00.000Z,66.98,139635
9,2011-11-25T05:00:00.000Z,54.32,139427
1,2012-09-21T04:00:00.000Z,69.87,139355
10,2012-03-16T04:00:00.000Z,62.11,139327
20,2011-03-25T04:00:00.000Z,44.83,139060
19,2011-12-16T05:00:00.000Z,37.07,139015
27,2012-09-21T04:00:00.000Z,66.1,139000
27,2011-03-25T04:00:00.000Z,40.11,138996
3,2010-04-02T04:00:00.000Z,65.56,138917
41,2011-11-11T05:00:00.000Z,32.87,138868
1,2010-10-08T04:00:00.000Z,63.93,138866
27,2012-02-17T05:00:00.000Z,37.24,138806
27,2012-09-14T04:00:00.000Z,68.72,138774
27,2011-08-19T04:00:00.000Z,72.97,138755
13,2010-04-23T04:00:00.000Z,55.66,138754
27,2011-05-13T04:00:00.000Z,60.07,138741
24,2011-07-08T04:00:00.000Z,72.56,138688
4,2010-05-14T04:00:00.000Z,62.35,138684
27,2012-04-27T04:00:00.000Z,52.33,138657
1,2012-03-02T05:00:00.000Z,60.96,138639
14,2012-08-31T04:00:00.000Z,75.09,138589
1,2011-08-05T04:00:00.000Z,91.65,138538
31,2011-10-14T04:00:00.000Z,69.79,138531
28,2012-02-03T05:00:00.000Z,50.58,138488
13,2010-05-14T04:00:00.000Z,50.15,138404
45,2011-12-23T05:00:00.000Z,42.27,138336
24,2010-10-08T04:00:00.000Z,54.82,138303
27,2011-09-23T04:00:00.000Z,63.61,138232
27,2012-04-20T04:00:00.000Z,62.62,138162
3,2010-11-05T04:00:00.000Z,62.94,138138
28,2010-08-06T04:00:00.000Z,92.95,138092
31,2012-03-09T05:00:00.000Z,57.16,137937
3,2011-01-07T05:00:00.000Z,53.35,137924
31,2011-01-21T05:00:00.000Z,42.72,137891
4,2010-10-01T04:00:00.000Z,63.96,137844
15,2010-12-24T05:00:00.000Z,25.07,137773
31,2012-06-15T04:00:00.000Z,81.51,137694
24,2010-03-05T05:00:00.000Z,36.73,137688
28,2010-06-04T04:00:00.000Z,81.39,137612
19,2011-12-09T05:00:00.000Z,40.18,137604
31,2012-10-05T04:00:00.000Z,70.28,137441
1,2011-01-07T05:00:00.000Z,48.27,137439
31,2012-08-10T04:00:00.000Z,89.57,137391
4,2010-08-27T04:00:00.000Z,74.44,137344
39,2011-12-09T05:00:00.000Z,49.36,137318
10,2011-01-14T05:00:00.000Z,49.98,137310
27,2012-08-31T04:00:00.000Z,75,137221
13,2011-04-29T04:00:00.000Z,43.85,137215
1,2011-03-11T05:00:00.000Z,53.56,137192
1,2011-06-10T04:00:00.000Z,83.13,137181
27,2012-08-24T04:00:00.000Z,72.93,137088
14,2012-07-13T04:00:00.000Z,79.97,137088
39,2011-11-18T05:00:00.000Z,66.09,137056
23,2010-07-09T04:00:00.000Z,77.16,136883
1,2010-08-06T04:00:00.000Z,87.16,136852
