id,s_date,cpi,max_ws
2,2010-10-15T04:00:00.000Z,211.471,162006
13,2010-11-12T05:00:00.000Z,126.546,161983
20,2012-07-20T04:00:00.000Z,214.733,161956
2,2011-02-18T05:00:00.000Z,212.903,161937
4,2011-08-05T04:00:00.000Z,129.185,161865
2,2011-04-15T04:00:00.000Z,214.942,161800
4,2011-01-21T05:00:00.000Z,127.44,161760
14,2011-01-28T05:00:00.000Z,183.18,161664
20,2011-05-06T04:00:00.000Z,208.799,161606
20,2012-05-18T04:00:00.000Z,214.549,161464
20,2010-03-12T05:00:00.000Z,204.525,161433
13,2012-04-27T04:00:00.000Z,131.127,161420
4,2011-04-08T04:00:00.000Z,128.824,161295
34,2011-11-25T05:00:00.000Z,129.836,161262
13,2012-03-30T04:00:00.000Z,130.967,161156
20,2011-03-18T04:00:00.000Z,207.428,161145
2,2010-05-28T04:00:00.000Z,210.555,161117
4,2010-12-10T05:00:00.000Z,126.793,160984
13,2011-09-02T04:00:00.000Z,129.326,160983
2,2010-07-02T04:00:00.000Z,210.88,160888
20,2011-06-17T04:00:00.000Z,208.127,160851
20,2012-10-26T04:00:00.000Z,216.152,160786
13,2012-06-01T04:00:00.000Z,130.959,160737
13,2011-12-02T05:00:00.000Z,129.846,160734
13,2012-07-27T04:00:00.000Z,130.72,160704
1,2012-09-07T04:00:00.000Z,222.439,160693
2,2010-10-08T04:00:00.000Z,211.404,160681
2,2011-06-17T04:00:00.000Z,214.651,160574
20,2012-03-30T04:00:00.000Z,214.165,160572
14,2012-06-15T04:00:00.000Z,191.03,160550
2,2011-08-05T04:00:00.000Z,215.198,160469
20,2010-04-23T04:00:00.000Z,203.691,160455
13,2010-03-05T05:00:00.000Z,126.578,160383
2,2012-01-27T05:00:00.000Z,219.719,160380
4,2011-03-11T05:00:00.000Z,128.4,160376
4,2012-08-31T04:00:00.000Z,130.885,160200
2,2011-04-08T04:00:00.000Z,214.725,160179
13,2011-04-15T04:00:00.000Z,128.911,160029
13,2011-09-23T04:00:00.000Z,129.518,159841
20,2010-09-17T04:00:00.000Z,204.751,159647
2,2010-09-10T04:00:00.000Z,211.153,159630
27,2012-09-07T04:00:00.000Z,142.5,159621
2,2012-06-22T04:00:00.000Z,221.441,159612
4,2011-10-28T04:00:00.000Z,129.794,159591
4,2011-12-02T05:00:00.000Z,129.846,159582
2,2010-08-06T04:00:00.000Z,211.161,159515
13,2011-08-12T04:00:00.000Z,129.202,159495
20,2012-06-22T04:00:00.000Z,214.606,159482
1,2012-10-05T04:00:00.000Z,223.181,159460
2,2012-09-28T04:00:00.000Z,222.616,159370
2,2010-02-26T05:00:00.000Z,210.976,159343
13,2011-09-09T04:00:00.000Z,129.369,159306
4,2011-01-14T05:00:00.000Z,127.301,159262
2,2010-03-19T04:00:00.000Z,210.873,159140
20,2011-07-22T04:00:00.000Z,208.594,159138
20,2012-08-24T04:00:00.000Z,214.957,159088
20,2012-08-31T04:00:00.000Z,215.088,159050
20,2011-06-03T04:00:00.000Z,208.355,159048
20,2011-10-28T04:00:00.000Z,210.692,159044
13,2011-01-21T05:00:00.000Z,127.44,159013
13,2011-08-26T04:00:00.000Z,129.283,158956
2,2011-05-06T04:00:00.000Z,215.445,158934
20,2012-06-29T04:00:00.000Z,214.647,158879
14,2011-07-29T04:00:00.000Z,186.296,158816
27,2010-07-09T04:00:00.000Z,136.396,158603
20,2012-09-28T04:00:00.000Z,215.737,158539
20,2010-08-20T04:00:00.000Z,204.822,158503
20,2010-06-25T04:00:00.000Z,204.568,158476
28,2011-10-07T04:00:00.000Z,129.694,158419
28,2011-12-23T05:00:00.000Z,129.985,158380
4,2010-11-05T04:00:00.000Z,126.491,158346
10,2011-12-09T05:00:00.000Z,129.856,158289
1,2012-02-10T05:00:00.000Z,220.265,158242
2,2010-09-03T04:00:00.000Z,211.189,158203
20,2011-01-21T05:00:00.000Z,205.046,158178
1,2012-01-13T05:00:00.000Z,219.893,158155
2,2011-08-12T04:00:00.000Z,215.259,158082
13,2011-05-06T04:00:00.000Z,129.044,158073
2,2011-10-28T04:00:00.000Z,217.325,158041
2,2012-06-29T04:00:00.000Z,221.481,157962
2,2012-08-24T04:00:00.000Z,221.808,157875
13,2011-02-11T05:00:00.000Z,127.859,157798
10,2011-01-28T05:00:00.000Z,127.58,157728
13,2010-02-19T05:00:00.000Z,126.526,157625
1,2010-11-19T05:00:00.000Z,211.89,157621
13,2011-02-04T05:00:00.000Z,127.72,157458
2,2012-05-25T04:00:00.000Z,221.383,157451
13,2011-03-11T05:00:00.000Z,128.4,157300
4,2012-07-27T04:00:00.000Z,130.72,157245
20,2012-04-27T04:00:00.000Z,214.422,157178
27,2012-04-06T04:00:00.000Z,141.771,157113
28,2012-01-06T05:00:00.000Z,130.158,157085
2,2010-08-13T04:00:00.000Z,211.295,157078
1,2012-10-12T04:00:00.000Z,223.381,156945
1,2010-12-17T05:00:00.000Z,211.405,156941
2,2010-07-09T04:00:00.000Z,210.766,156775
14,2012-08-03T04:00:00.000Z,191.164,156775
2,2012-03-23T04:00:00.000Z,220.924,156719
2,2012-07-27T04:00:00.000Z,221.579,156688
27,2010-02-12T05:00:00.000Z,135.411,156617
20,2012-05-25T04:00:00.000Z,214.55,156589
1,2012-07-06T04:00:00.000Z,221.884,156581
10,2011-12-30T05:00:00.000Z,130.071,156431
13,2010-10-08T04:00:00.000Z,126.279,156394
4,2012-04-27T04:00:00.000Z,131.127,156358
27,2011-02-04T05:00:00.000Z,137.054,156314
20,2011-12-02T05:00:00.000Z,211.639,156282
27,2012-02-10T05:00:00.000Z,141.12,156264
2,2010-04-09T04:00:00.000Z,210.283,156242
4,2011-05-06T04:00:00.000Z,129.044,156194
23,2011-12-16T05:00:00.000Z,136.534,156177
14,2012-10-12T04:00:00.000Z,192.327,156174
2,2011-09-02T04:00:00.000Z,215.451,156168
13,2011-02-18T05:00:00.000Z,127.995,156146
2,2011-04-22T04:00:00.000Z,215.11,156087
31,2011-11-18T05:00:00.000Z,217.867,156087
27,2012-10-26T04:00:00.000Z,142.762,156060
10,2011-12-02T05:00:00.000Z,129.846,156039
20,2010-07-30T04:00:00.000Z,204.605,156012
3,2010-02-05T05:00:00.000Z,214.425,155898
13,2011-03-18T04:00:00.000Z,128.512,155885
4,2011-03-04T05:00:00.000Z,128.265,155777
20,2010-05-21T04:00:00.000Z,203.877,155739
1,2012-02-17T05:00:00.000Z,220.426,155731
20,2011-05-13T04:00:00.000Z,208.96,155446
20,2012-01-27T05:00:00.000Z,212.929,155430
4,2010-02-19T05:00:00.000Z,126.526,155428
20,2010-12-03T05:00:00.000Z,204.825,155408
27,2010-04-16T04:00:00.000Z,135.827,155379
1,2011-10-07T04:00:00.000Z,217.045,155371
13,2011-05-20T04:00:00.000Z,129.076,155324
4,2011-01-07T05:00:00.000Z,127.192,155247
13,2011-06-10T04:00:00.000Z,129.036,155236
3,2010-12-03T05:00:00.000Z,214.915,155233
27,2010-09-03T04:00:00.000Z,136.589,155118
4,2011-08-26T04:00:00.000Z,129.283,155105
20,2010-07-23T04:00:00.000Z,204.481,155098
4,2011-06-03T04:00:00.000Z,129.049,155049
10,2010-03-12T05:00:00.000Z,126.604,154980
2,2010-09-17T04:00:00.000Z,211.181,154930
4,2011-03-18T04:00:00.000Z,128.512,154903
27,2010-10-15T04:00:00.000Z,136.64,154881
2,2012-06-01T04:00:00.000Z,221.385,154734
13,2011-03-04T05:00:00.000Z,128.265,154732
13,2011-07-01T04:00:00.000Z,129.089,154699
27,2010-07-02T04:00:00.000Z,136.372,154605
20,2011-08-19T04:00:00.000Z,208.842,154544
2,2011-12-02T05:00:00.000Z,218.359,154527
2,2011-06-10T04:00:00.000Z,214.696,154373
13,2011-07-22T04:00:00.000Z,129.151,154311
2,2010-07-16T04:00:00.000Z,210.758,154270
2,2010-06-25T04:00:00.000Z,210.995,154269
13,2010-06-18T04:00:00.000Z,126.114,154202
27,2012-01-20T05:00:00.000Z,140.809,154184
14,2011-07-22T04:00:00.000Z,186.218,154141
13,2011-04-22T04:00:00.000Z,128.955,154138
31,2011-12-16T05:00:00.000Z,218.822,154050
13,2011-04-08T04:00:00.000Z,128.824,153957
27,2012-10-12T04:00:00.000Z,142.938,153916
13,2010-03-12T05:00:00.000Z,126.604,153904
2,2011-08-19T04:00:00.000Z,215.323,153827
13,2010-10-15T04:00:00.000Z,126.327,153798
2,2011-07-15T04:00:00.000Z,215.013,153783
1,2012-06-08T04:00:00.000Z,221.749,153677
13,2010-05-07T04:00:00.000Z,126.29,153646
20,2012-04-20T04:00:00.000Z,214.368,153581
20,2010-04-30T04:00:00.000Z,203.65,153546
20,2011-07-01T04:00:00.000Z,208.335,153476
4,2010-06-18T04:00:00.000Z,126.114,153470
20,2011-09-23T04:00:00.000Z,209.499,153460
13,2010-02-12T05:00:00.000Z,126.496,153435
8,2010-11-26T05:00:00.000Z,215.108,153432
2,2011-07-08T04:00:00.000Z,214.93,153339
13,2010-06-11T04:00:00.000Z,126.112,153286
1,2012-06-15T04:00:00.000Z,221.763,153216
27,2010-10-08T04:00:00.000Z,136.628,153160
13,2011-02-25T05:00:00.000Z,128.13,153113
28,2012-09-07T04:00:00.000Z,130.933,153061
4,2010-05-07T04:00:00.000Z,126.29,152988
4,2011-05-20T04:00:00.000Z,129.076,152839
24,2011-12-23T05:00:00.000Z,136.588,152826
27,2010-11-05T04:00:00.000Z,136.786,152824
1,2012-03-16T04:00:00.000Z,221.212,152801
27,2011-02-25T05:00:00.000Z,137.376,152749
20,2010-08-06T04:00:00.000Z,204.729,152740
20,2012-06-01T04:00:00.000Z,214.551,152730
27,2010-04-23T04:00:00.000Z,135.872,152633
27,2011-03-11T05:00:00.000Z,137.627,152611
2,2010-12-03T05:00:00.000Z,211.266,152560
14,2012-10-19T04:00:00.000Z,192.331,152512
2,2011-05-13T04:00:00.000Z,215.612,152502
1,2011-11-04T04:00:00.000Z,217.837,152402
2,2012-03-30T04:00:00.000Z,220.999,152399
13,2011-01-14T05:00:00.000Z,127.301,152374
13,2010-03-19T04:00:00.000Z,126.607,152317
4,2010-03-05T05:00:00.000Z,126.578,152309
10,2011-08-19T04:00:00.000Z,129.241,152247
27,2010-08-13T04:00:00.000Z,136.493,152151
2,2010-10-01T04:00:00.000Z,211.33,152096
2,2010-04-16T04:00:00.000Z,210.15,152070
2,2010-08-20T04:00:00.000Z,211.26,151964
4,2010-10-08T04:00:00.000Z,126.279,151921
14,2010-02-12T05:00:00.000Z,181.982,151901
27,2011-10-07T04:00:00.000Z,140.435,151824
2,2012-04-27T04:00:00.000Z,221.256,151824
31,2011-02-11T05:00:00.000Z,212.593,151793
27,2012-07-06T04:00:00.000Z,142.223,151757
10,2012-03-02T05:00:00.000Z,130.646,151695
27,2010-04-09T04:00:00.000Z,135.786,151692
27,2012-01-13T05:00:00.000Z,140.705,151662
4,2010-06-11T04:00:00.000Z,126.112,151650
4,2010-03-12T05:00:00.000Z,126.604,151599
1,2012-03-09T05:00:00.000Z,221.059,151585
27,2010-05-07T04:00:00.000Z,135.962,151582
13,2010-09-03T04:00:00.000Z,126.102,151579
2,2011-01-28T05:00:00.000Z,211.855,151554
4,2011-04-15T04:00:00.000Z,128.911,151528
2,2010-05-21T04:00:00.000Z,210.277,151423
27,2010-08-20T04:00:00.000Z,136.525,151360
13,2011-01-07T05:00:00.000Z,127.192,151322
13,2010-09-17T04:00:00.000Z,126.145,151318
27,2010-08-06T04:00:00.000Z,136.474,151281
27,2012-02-24T05:00:00.000Z,141.301,151236
13,2010-04-02T04:00:00.000Z,126.603,151170
13,2011-07-08T04:00:00.000Z,129.113,151161
4,2011-05-13T04:00:00.000Z,129.089,151119
4,2011-07-29T04:00:00.000Z,129.168,151115
4,2012-03-30T04:00:00.000Z,130.967,150911
28,2011-11-04T04:00:00.000Z,129.805,150783
27,2011-07-08T04:00:00.000Z,139.544,150767
4,2010-10-22T04:00:00.000Z,126.382,150745
41,2011-12-09T05:00:00.000Z,195.874,150744
27,2011-04-22T04:00:00.000Z,138.247,150715
4,2011-02-25T05:00:00.000Z,128.13,150564
27,2011-10-14T04:00:00.000Z,140.478,150560
4,2010-08-13T04:00:00.000Z,126.064,150533
31,2011-12-09T05:00:00.000Z,218.605,150510
4,2011-05-27T04:00:00.000Z,129.062,150427
27,2011-03-04T05:00:00.000Z,137.502,150357
13,2010-06-25T04:00:00.000Z,126.127,150351
27,2010-06-11T04:00:00.000Z,136.287,150307
2,2011-09-23T04:00:00.000Z,216.028,150257
20,2011-09-30T04:00:00.000Z,209.808,150256
27,2012-05-04T04:00:00.000Z,142.018,150224
4,2010-09-17T04:00:00.000Z,126.145,150218
24,2012-10-05T04:00:00.000Z,138.826,150026
1,2012-08-10T04:00:00.000Z,221.958,150013
27,2010-10-22T04:00:00.000Z,136.689,149968
1,2012-08-17T04:00:00.000Z,222.038,149962
32,2010-12-24T05:00:00.000Z,191.143,149907
13,2011-03-25T04:00:00.000Z,128.616,149874
13,2010-10-29T04:00:00.000Z,126.436,149781
1,2011-02-11T05:00:00.000Z,212.937,149700
31,2011-02-04T05:00:00.000Z,212.224,149606
31,2012-10-12T04:00:00.000Z,223.015,149581
2,2011-07-01T04:00:00.000Z,214.837,149535
27,2010-06-04T04:00:00.000Z,136.218,149502
20,2011-04-01T04:00:00.000Z,207.882,149479
14,2012-08-17T04:00:00.000Z,191.228,149473
27,2012-06-08T04:00:00.000Z,142.116,149449
14,2011-09-02T04:00:00.000Z,186.619,149420
4,2010-03-19T04:00:00.000Z,126.607,149410
13,2011-05-13T04:00:00.000Z,129.089,149400
31,2012-01-13T05:00:00.000Z,219.533,149336
8,2011-11-25T05:00:00.000Z,221.949,149329
20,2012-07-27T04:00:00.000Z,214.738,149301
2,2010-10-29T04:00:00.000Z,211.566,149232
20,2010-10-22T04:00:00.000Z,205.063,149219
27,2010-05-14T04:00:00.000Z,136.01,149121
13,2010-02-26T05:00:00.000Z,126.552,149089
20,2011-02-25T05:00:00.000Z,206.642,149039
2,2011-04-01T04:00:00.000Z,214.489,148965
14,2011-12-30T05:00:00.000Z,189.062,148956
2,2011-02-25T05:00:00.000Z,213.19,148923
34,2010-11-26T05:00:00.000Z,126.669,148902
1,2012-09-14T04:00:00.000Z,222.582,148861
24,2012-04-06T04:00:00.000Z,137.797,148784
1,2012-01-06T05:00:00.000Z,219.714,148783
2,2011-09-30T04:00:00.000Z,216.362,148682
13,2010-11-05T04:00:00.000Z,126.491,148631
10,2011-10-28T04:00:00.000Z,129.794,148580
27,2012-02-03T05:00:00.000Z,141.016,148553
1,2012-07-13T04:00:00.000Z,221.924,148532
3,2010-03-05T05:00:00.000Z,214.675,148428
14,2012-09-21T04:00:00.000Z,191.857,148417
27,2010-08-27T04:00:00.000Z,136.557,148353
2,2010-10-22T04:00:00.000Z,211.519,148333
27,2011-04-08T04:00:00.000Z,138.064,148288
27,2010-05-21T04:00:00.000Z,136.08,148288
27,2012-03-09T05:00:00.000Z,141.474,148256
13,2010-12-03T05:00:00.000Z,126.731,148208
20,2011-05-20T04:00:00.000Z,208.758,148188
13,2010-04-16T04:00:00.000Z,126.562,148169
24,2012-09-07T04:00:00.000Z,138.473,148161
20,2010-03-19T04:00:00.000Z,204.378,148157
24,2011-09-09T04:00:00.000Z,136.275,148125
2,2010-04-23T04:00:00.000Z,210.1,148073
2,2011-05-20T04:00:00.000Z,215.383,148015
2,2010-05-14T04:00:00.000Z,209.998,147999
4,2010-05-21T04:00:00.000Z,126.184,147871
27,2011-08-12T04:00:00.000Z,140.086,147815
13,2010-08-20T04:00:00.000Z,126.077,147778
13,2011-06-03T04:00:00.000Z,129.049,147774
4,2010-09-10T04:00:00.000Z,126.115,147770
20,2010-02-26T05:00:00.000Z,204.463,147700
27,2011-01-07T05:00:00.000Z,136.733,147687
24,2011-10-07T04:00:00.000Z,136.472,147637
13,2011-06-24T04:00:00.000Z,129.066,147613
20,2011-07-29T04:00:00.000Z,208.656,147585
24,2012-08-10T04:00:00.000Z,138.144,147558
10,2010-12-31T05:00:00.000Z,127.088,147532
14,2010-12-31T05:00:00.000Z,182.571,147464
19,2010-12-03T05:00:00.000Z,132.757,147449
4,2010-08-20T04:00:00.000Z,126.077,147428
13,2010-10-22T04:00:00.000Z,126.382,147380
1,2012-04-13T04:00:00.000Z,221.51,147311
2,2011-05-27T04:00:00.000Z,215.154,147270
27,2011-06-17T04:00:00.000Z,139.003,147264
27,2011-01-14T05:00:00.000Z,136.803,147243
28,2012-07-06T04:00:00.000Z,130.72,147221
27,2011-03-18T04:00:00.000Z,137.74,147211
2,2011-08-26T04:00:00.000Z,215.387,147187
1,2012-02-03T05:00:00.000Z,220.172,147180
31,2011-01-14T05:00:00.000Z,211.118,147141
2,2011-06-03T04:00:00.000Z,214.925,147091
27,2011-06-03T04:00:00.000Z,138.769,147066
13,2011-07-29T04:00:00.000Z,129.168,146784
24,2012-10-12T04:00:00.000Z,138.912,146764
4,2011-09-30T04:00:00.000Z,129.606,146715
27,2011-02-11T05:00:00.000Z,137.138,146678
14,2012-09-14T04:00:00.000Z,191.7,146630
27,2012-05-11T04:00:00.000Z,142.076,146593
27,2010-05-28T04:00:00.000Z,136.149,146537
2,2010-03-26T04:00:00.000Z,210.677,146493
4,2010-06-25T04:00:00.000Z,126.127,146461
1,2012-10-19T04:00:00.000Z,223.426,146388
2,2011-07-22T04:00:00.000Z,215.075,146360
27,2011-01-21T05:00:00.000Z,136.887,146339
4,2010-02-26T05:00:00.000Z,126.552,146064
20,2012-03-23T04:00:00.000Z,214.091,146056
20,2010-08-27T04:00:00.000Z,204.79,146045
31,2011-11-11T05:00:00.000Z,217.646,145988
41,2012-10-12T04:00:00.000Z,199.054,145985
13,2010-07-16T04:00:00.000Z,126.15,145909
13,2011-04-01T04:00:00.000Z,128.72,145853
27,2010-06-25T04:00:00.000Z,136.348,145798
20,2010-04-09T04:00:00.000Z,203.849,145790
13,2010-07-23T04:00:00.000Z,126.128,145710
10,2011-10-21T04:00:00.000Z,129.782,145623
3,2010-04-09T04:00:00.000Z,213.912,145589
40,2011-11-25T05:00:00.000Z,136.479,145504
1,2011-02-04T05:00:00.000Z,212.567,145494
1,2011-10-14T04:00:00.000Z,217.355,145458
27,2011-10-28T04:00:00.000Z,140.445,145363
4,2010-04-16T04:00:00.000Z,126.562,145344
41,2011-12-16T05:00:00.000Z,195.984,145342
1,2010-12-10T05:00:00.000Z,211.466,145313
4,2010-10-15T04:00:00.000Z,126.327,145277
1,2011-01-14T05:00:00.000Z,211.457,145156
20,2010-10-01T04:00:00.000Z,204.885,145154
14,2012-08-24T04:00:00.000Z,191.345,145010
27,2010-04-30T04:00:00.000Z,135.917,144930
1,2010-11-12T05:00:00.000Z,212.004,144910
24,2012-07-06T04:00:00.000Z,138.23,144751
27,2011-02-18T05:00:00.000Z,137.251,144697
27,2012-08-17T04:00:00.000Z,142.216,144628
2,2010-08-27T04:00:00.000Z,211.224,144605
1,2011-09-09T04:00:00.000Z,215.861,144592
4,2010-06-04T04:00:00.000Z,126.136,144586
13,2010-05-21T04:00:00.000Z,126.184,144418
13,2010-06-04T04:00:00.000Z,126.136,144411
27,2011-07-01T04:00:00.000Z,139.364,144378
4,2010-07-16T04:00:00.000Z,126.15,144265
4,2010-07-02T04:00:00.000Z,126.139,144263
24,2011-11-11T05:00:00.000Z,136.462,144228
14,2011-04-29T04:00:00.000Z,185.803,144128
3,2010-02-26T05:00:00.000Z,214.648,144088
20,2011-08-26T04:00:00.000Z,208.902,144088
22,2010-12-17T05:00:00.000Z,136.529,143982
13,2010-05-28T04:00:00.000Z,126.16,143910
27,2012-08-10T04:00:00.000Z,142.171,143905
1,2011-09-16T04:00:00.000Z,216.041,143871
20,2011-05-27T04:00:00.000Z,208.557,143811
27,2011-04-01T04:00:00.000Z,137.956,143796
27,2012-03-16T04:00:00.000Z,141.555,143770
28,2011-08-05T04:00:00.000Z,129.185,143623
27,2012-01-06T05:00:00.000Z,140.646,143566
27,2011-10-21T04:00:00.000Z,140.462,143556
39,2011-12-16T05:00:00.000Z,217.878,143454
27,2011-05-06T04:00:00.000Z,138.413,143418
13,2010-08-06T04:00:00.000Z,126.085,143417
27,2010-06-18T04:00:00.000Z,136.324,143398
20,2011-06-24T04:00:00.000Z,208.231,143229
2,2011-06-24T04:00:00.000Z,214.744,143215
1,2012-05-11T04:00:00.000Z,221.726,143194
27,2010-03-19T04:00:00.000Z,135.668,143141
2,2010-07-23T04:00:00.000Z,210.892,143116
1,2010-02-12T05:00:00.000Z,211.242,143081
2,2011-12-30T05:00:00.000Z,219.177,142938
24,2012-02-10T05:00:00.000Z,137.167,142839
31,2012-01-06T05:00:00.000Z,219.355,142804
10,2011-11-18T05:00:00.000Z,129.827,142730
28,2012-04-06T04:00:00.000Z,131.038,142725
32,2011-12-23T05:00:00.000Z,196.171,142659
24,2011-12-09T05:00:00.000Z,136.503,142648
28,2011-01-07T05:00:00.000Z,127.192,142640
31,2012-02-10T05:00:00.000Z,219.905,142623
31,2010-12-17T05:00:00.000Z,211.065,142478
3,2011-03-04T05:00:00.000Z,217.172,142476
24,2010-12-10T05:00:00.000Z,132.676,142465
4,2011-01-28T05:00:00.000Z,127.58,142389
31,2012-03-16T04:00:00.000Z,220.85,142325
31,2012-02-17T05:00:00.000Z,220.065,142303
4,2010-09-24T04:00:00.000Z,126.19,142301
31,2012-01-20T05:00:00.000Z,219.626,142221
28,2012-10-05T04:00:00.000Z,131.076,142220
13,2011-01-28T05:00:00.000Z,127.58,142197
10,2011-01-21T05:00:00.000Z,127.44,142162
41,2012-10-05T04:00:00.000Z,198.822,142134
31,2010-02-12T05:00:00.000Z,210.898,142038
27,2010-03-26T04:00:00.000Z,135.707,142029
13,2011-05-27T04:00:00.000Z,129.062,141994
31,2012-10-19T04:00:00.000Z,223.06,141980
27,2011-08-05T04:00:00.000Z,139.99,141913
27,2012-10-05T04:00:00.000Z,142.852,141883
27,2010-09-17T04:00:00.000Z,136.634,141781
4,2010-08-06T04:00:00.000Z,126.085,141769
27,2012-06-15T04:00:00.000Z,142.129,141662
10,2010-07-30T04:00:00.000Z,126.107,141657
2,2011-04-29T04:00:00.000Z,215.277,141628
27,2011-11-04T04:00:00.000Z,140.428,141556
27,2012-10-19T04:00:00.000Z,142.863,141544
1,2012-08-03T04:00:00.000Z,221.95,141451
13,2010-10-01T04:00:00.000Z,126.235,141312
27,2011-04-15T04:00:00.000Z,138.165,141279
27,2012-03-02T05:00:00.000Z,141.388,141257
2,2010-09-24T04:00:00.000Z,211.255,141185
14,2012-07-20T04:00:00.000Z,191.167,141112
24,2012-06-08T04:00:00.000Z,138.117,141051
20,2010-09-24T04:00:00.000Z,204.818,140981
4,2011-12-30T05:00:00.000Z,130.071,140979
1,2012-05-04T04:00:00.000Z,221.672,140938
13,2010-09-10T04:00:00.000Z,126.115,140924
27,2011-05-27T04:00:00.000Z,138.678,140915
27,2010-10-29T04:00:00.000Z,136.738,140875
27,2011-05-20T04:00:00.000Z,138.587,140756
3,2010-08-06T04:00:00.000Z,214.834,140753
27,2010-12-03T05:00:00.000Z,136.608,140742
31,2010-11-19T05:00:00.000Z,211.547,140742
13,2010-08-27T04:00:00.000Z,126.089,140698
13,2010-07-09T04:00:00.000Z,126.152,140680
20,2010-10-29T04:00:00.000Z,205.112,140538
27,2010-07-16T04:00:00.000Z,136.418,140507
1,2010-11-05T04:00:00.000Z,211.956,140504
20,2011-01-28T05:00:00.000Z,205.389,140500
31,2011-10-07T04:00:00.000Z,216.696,140423
1,2012-01-20T05:00:00.000Z,219.986,140411
4,2010-04-02T04:00:00.000Z,126.603,140407
4,2010-05-28T04:00:00.000Z,126.16,140392
24,2012-03-09T05:00:00.000Z,137.507,140388
1,2011-04-08T04:00:00.000Z,215.074,140375
13,2010-04-09T04:00:00.000Z,126.602,140340
27,2012-05-25T04:00:00.000Z,142.103,140338
4,2010-12-03T05:00:00.000Z,126.731,140311
1,2011-05-06T04:00:00.000Z,215.796,140305
4,2010-04-23T04:00:00.000Z,126.471,140299
13,2010-08-13T04:00:00.000Z,126.064,140267
2,2011-03-25T04:00:00.000Z,214.252,140248
4,2010-07-09T04:00:00.000Z,126.152,140226
4,2011-03-25T04:00:00.000Z,128.616,140221
4,2010-09-03T04:00:00.000Z,126.102,140141
27,2011-06-10T04:00:00.000Z,138.861,140092
13,2010-03-26T04:00:00.000Z,126.605,140089
27,2011-09-16T04:00:00.000Z,140.273,139963
2,2010-07-30T04:00:00.000Z,211.026,139894
1,2010-02-05T05:00:00.000Z,211.096,139885
1,2011-08-12T04:00:00.000Z,215.606,139822
2,2011-07-29T04:00:00.000Z,215.136,139796
28,2011-05-06T04:00:00.000Z,129.044,139769
1,2012-05-18T04:00:00.000Z,221.743,139743
27,2011-09-30T04:00:00.000Z,140.381,139742
14,2012-09-28T04:00:00.000Z,192.014,139708
10,2011-09-02T04:00:00.000Z,129.326,139660
2,2010-04-30T04:00:00.000Z,210.051,139635
9,2011-11-25T05:00:00.000Z,222.139,139427
1,2012-09-21T04:00:00.000Z,222.782,139355
10,2012-03-16T04:00:00.000Z,130.826,139327
20,2011-03-25T04:00:00.000Z,207.655,139060
19,2011-12-16T05:00:00.000Z,136.534,139015
27,2012-09-21T04:00:00.000Z,142.68,139000
27,2011-03-25T04:00:00.000Z,137.848,138996
3,2010-04-02T04:00:00.000Z,214.118,138917
41,2011-11-11T05:00:00.000Z,195.638,138868
1,2010-10-08T04:00:00.000Z,211.747,138866
27,2012-02-17T05:00:00.000Z,141.214,138806
27,2012-09-14T04:00:00.000Z,142.594,138774
27,2011-08-19T04:00:00.000Z,140.129,138755
13,2010-04-23T04:00:00.000Z,126.471,138754
27,2011-05-13T04:00:00.000Z,138.496,138741
24,2011-07-08T04:00:00.000Z,135.628,138688
4,2010-05-14T04:00:00.000Z,126.209,138684
27,2012-04-27T04:00:00.000Z,141.96,138657
1,2012-03-02T05:00:00.000Z,220.848,138639
14,2012-08-31T04:00:00.000Z,191.461,138589
1,2011-08-05T04:00:00.000Z,215.545,138538
31,2011-10-14T04:00:00.000Z,217.005,138531
28,2012-02-03T05:00:00.000Z,130.35,138488
13,2010-05-14T04:00:00.000Z,126.209,138404
45,2011-12-23T05:00:00.000Z,188.93,138336
24,2010-10-08T04:00:00.000Z,132.752,138303
27,2011-09-23T04:00:00.000Z,140.327,138232
27,2012-04-20T04:00:00.000Z,141.902,138162
3,2010-11-05T04:00:00.000Z,215.277,138138
28,2010-08-06T04:00:00.000Z,126.085,138092
31,2012-03-09T05:00:00.000Z,220.697,137937
3,2011-01-07T05:00:00.000Z,214.696,137924
31,2011-01-21T05:00:00.000Z,211.486,137891
4,2010-10-01T04:00:00.000Z,126.235,137844
15,2010-12-24T05:00:00.000Z,132.748,137773
31,2012-06-15T04:00:00.000Z,221.401,137694
24,2010-03-05T05:00:00.000Z,131.735,137688
